[2025-02-12T16:08:18.105+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-16T17:00:00+00:00 [queued]>
[2025-02-12T16:08:18.133+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-16T17:00:00+00:00 [queued]>
[2025-02-12T16:08:18.134+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:08:27.403+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-16 17:00:00+00:00
[2025-02-12T16:08:27.426+0000] {standard_task_runner.py:57} INFO - Started process 5639 to run task
[2025-02-12T16:08:27.434+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-16T17:00:00+00:00', '--job-id', '88', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmp12izd022']
[2025-02-12T16:08:27.440+0000] {standard_task_runner.py:85} INFO - Job 88: Subtask generate_txn_fact_data
[2025-02-12T16:08:23.773+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-16T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:08:23.994+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-16T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-16T17:00:00+00:00'
[2025-02-12T16:08:24.008+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:24.010+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:08:24.012+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:08:24.155+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:08:24.156+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:08:24.386+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:24.387+0000] {conn.py:410} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:08:24.387+0000] {conn.py:919} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connected> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. 
[2025-02-12T16:08:31.692+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1710432504190, 'account_id': 'A00904', 'customer_id': 'C00335', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00723', 'transaction_amount': 23.33, 'exchange_rate': 0.8155}
[2025-02-12T16:08:51.831+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000463', 'transaction_date': 1711987731830, 'account_id': 'A00553', 'customer_id': 'C00704', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00743', 'transaction_amount': 4363.07, 'exchange_rate': 1.4113}
[2025-02-12T16:08:51.833+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000464', 'transaction_date': 1734624531833, 'account_id': 'A00029', 'customer_id': 'C00005', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00609', 'transaction_amount': 4436.08, 'exchange_rate': 0.9506}
[2025-02-12T16:08:51.836+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000465', 'transaction_date': 1724602131836, 'account_id': 'A00719', 'customer_id': 'C00883', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00959', 'transaction_amount': 2770.04, 'exchange_rate': 0.5641}
[2025-02-12T16:08:51.839+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000466', 'transaction_date': 1708963731839, 'account_id': 'A00617', 'customer_id': 'C00345', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00960', 'transaction_amount': 2440.26, 'exchange_rate': 1.1162}
[2025-02-12T16:08:51.841+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000467', 'transaction_date': 1732896531841, 'account_id': 'A00041', 'customer_id': 'C00448', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00740', 'transaction_amount': 8918.95, 'exchange_rate': 0.6676}
[2025-02-12T16:08:51.844+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000468', 'transaction_date': 1715530131844, 'account_id': 'A00893', 'customer_id': 'C00989', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00445', 'transaction_amount': 9789.92, 'exchange_rate': 1.1876}
[2025-02-12T16:08:51.848+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000469', 'transaction_date': 1716739731846, 'account_id': 'A00571', 'customer_id': 'C00023', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00104', 'transaction_amount': 3775.69, 'exchange_rate': 0.5122}
[2025-02-12T16:08:51.850+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000470', 'transaction_date': 1712246931850, 'account_id': 'A00615', 'customer_id': 'C00395', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00272', 'transaction_amount': 958.88, 'exchange_rate': 1.2441}
[2025-02-12T16:08:51.853+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000471', 'transaction_date': 1726416531852, 'account_id': 'A00161', 'customer_id': 'C00177', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00647', 'transaction_amount': 2710.88, 'exchange_rate': 0.6802}
[2025-02-12T16:08:51.856+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000472', 'transaction_date': 1715011731855, 'account_id': 'A00212', 'customer_id': 'C00083', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00954', 'transaction_amount': 5027.83, 'exchange_rate': 0.9276}
[2025-02-12T16:08:51.859+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000473', 'transaction_date': 1731341331858, 'account_id': 'A00693', 'customer_id': 'C00680', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00392', 'transaction_amount': 3784.05, 'exchange_rate': 0.5016}
[2025-02-12T16:08:51.862+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000474', 'transaction_date': 1727626131861, 'account_id': 'A00914', 'customer_id': 'C00674', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00123', 'transaction_amount': 9163.51, 'exchange_rate': 1.0355}
[2025-02-12T16:08:51.865+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000475', 'transaction_date': 1722787731864, 'account_id': 'A00186', 'customer_id': 'C00420', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00840', 'transaction_amount': 4085.62, 'exchange_rate': 1.3257}
[2025-02-12T16:08:51.868+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000476', 'transaction_date': 1716221331867, 'account_id': 'A00955', 'customer_id': 'C00862', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00110', 'transaction_amount': 8973.53, 'exchange_rate': 1.3179}
[2025-02-12T16:08:51.872+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000477', 'transaction_date': 1717517331871, 'account_id': 'A00247', 'customer_id': 'C00861', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00446', 'transaction_amount': 2006.44, 'exchange_rate': 0.6807}
[2025-02-12T16:08:51.891+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:51.892+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000478', 'transaction_date': 1720109331874, 'account_id': 'A00361', 'customer_id': 'C00482', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00272', 'transaction_amount': 6815.61, 'exchange_rate': 1.3963}
[2025-02-12T16:08:51.893+0000] {conn.py:418} ERROR - Connect attempt to <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]> returned error 111. Disconnecting.
[2025-02-12T16:08:51.897+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. KafkaConnectionError: 111 ECONNREFUSED
[2025-02-12T16:08:51.897+0000] {client_async.py:331} WARNING - Node 0 connection failed -- refreshing metadata
[2025-02-12T16:08:51.896+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000479', 'transaction_date': 1732464531895, 'account_id': 'A00528', 'customer_id': 'C00926', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00024', 'transaction_amount': 948.43, 'exchange_rate': 1.232}
[2025-02-12T16:08:51.899+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:51.903+0000] {conn.py:418} ERROR - Connect attempt to <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]> returned error 111. Disconnecting.
[2025-02-12T16:08:51.904+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. KafkaConnectionError: 111 ECONNREFUSED
[2025-02-12T16:08:51.904+0000] {client_async.py:331} WARNING - Node 0 connection failed -- refreshing metadata
[2025-02-12T16:08:51.902+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000480', 'transaction_date': 1710000531901, 'account_id': 'A00099', 'customer_id': 'C00464', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00946', 'transaction_amount': 5723.14, 'exchange_rate': 0.5144}
[2025-02-12T16:08:51.917+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000481', 'transaction_date': 1723565331916, 'account_id': 'A00676', 'customer_id': 'C00837', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00775', 'transaction_amount': 5633.78, 'exchange_rate': 0.6504}
[2025-02-12T16:08:51.925+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000482', 'transaction_date': 1737302931925, 'account_id': 'A00061', 'customer_id': 'C00287', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00440', 'transaction_amount': 4178.47, 'exchange_rate': 0.8366}
[2025-02-12T16:08:51.932+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000483', 'transaction_date': 1715702931929, 'account_id': 'A00520', 'customer_id': 'C00660', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00034', 'transaction_amount': 9480.03, 'exchange_rate': 1.3538}
[2025-02-12T16:08:51.938+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000484', 'transaction_date': 1719158931937, 'account_id': 'A00520', 'customer_id': 'C00049', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00677', 'transaction_amount': 7775.55, 'exchange_rate': 0.8109}
[2025-02-12T16:08:51.941+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000485', 'transaction_date': 1731686931940, 'account_id': 'A00462', 'customer_id': 'C00331', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00309', 'transaction_amount': 2304.05, 'exchange_rate': 1.1028}
[2025-02-12T16:08:51.944+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000486', 'transaction_date': 1724861331944, 'account_id': 'A00461', 'customer_id': 'C00577', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00984', 'transaction_amount': 8822.97, 'exchange_rate': 1.0378}
[2025-02-12T16:08:51.951+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000487', 'transaction_date': 1718726931950, 'account_id': 'A00948', 'customer_id': 'C00656', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00413', 'transaction_amount': 8938.54, 'exchange_rate': 1.1187}
[2025-02-12T16:08:51.961+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000488', 'transaction_date': 1721750931960, 'account_id': 'A00201', 'customer_id': 'C00433', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00422', 'transaction_amount': 3646.6, 'exchange_rate': 0.5537}
[2025-02-12T16:08:51.996+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000489', 'transaction_date': 1730995731965, 'account_id': 'A00292', 'customer_id': 'C00484', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00083', 'transaction_amount': 5392.09, 'exchange_rate': 0.8821}
[2025-02-12T16:08:52.002+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000490', 'transaction_date': 1736093332000, 'account_id': 'A00971', 'customer_id': 'C00798', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00075', 'transaction_amount': 5758.97, 'exchange_rate': 1.3912}
[2025-02-12T16:08:52.006+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000491', 'transaction_date': 1726416532005, 'account_id': 'A00558', 'customer_id': 'C00796', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00270', 'transaction_amount': 4275.27, 'exchange_rate': 1.0066}
[2025-02-12T16:08:52.009+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000492', 'transaction_date': 1723824532008, 'account_id': 'A00316', 'customer_id': 'C00741', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00467', 'transaction_amount': 7907.19, 'exchange_rate': 0.8838}
[2025-02-12T16:08:52.014+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000493', 'transaction_date': 1725379732013, 'account_id': 'A00071', 'customer_id': 'C00945', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00804', 'transaction_amount': 8125.86, 'exchange_rate': 0.899}
[2025-02-12T16:08:52.018+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000494', 'transaction_date': 1738598932017, 'account_id': 'A00555', 'customer_id': 'C00450', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00341', 'transaction_amount': 2054.53, 'exchange_rate': 1.2063}
[2025-02-12T16:08:52.021+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000495', 'transaction_date': 1710518932020, 'account_id': 'A00653', 'customer_id': 'C00520', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00206', 'transaction_amount': 244.16, 'exchange_rate': 1.4985}
[2025-02-12T16:08:52.025+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000496', 'transaction_date': 1708618132023, 'account_id': 'A00105', 'customer_id': 'C00614', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00134', 'transaction_amount': 5223.94, 'exchange_rate': 0.8512}
[2025-02-12T16:08:52.029+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000497', 'transaction_date': 1718554132028, 'account_id': 'A00938', 'customer_id': 'C00775', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00873', 'transaction_amount': 3128.4, 'exchange_rate': 0.7848}
[2025-02-12T16:08:52.037+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000498', 'transaction_date': 1718208532036, 'account_id': 'A00005', 'customer_id': 'C00475', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00765', 'transaction_amount': 5832.12, 'exchange_rate': 0.8551}
[2025-02-12T16:08:52.041+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000499', 'transaction_date': 1711210132040, 'account_id': 'A00299', 'customer_id': 'C00301', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00014', 'transaction_amount': 6012.28, 'exchange_rate': 1.2391}
[2025-02-12T16:08:52.044+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000500', 'transaction_date': 1728230932043, 'account_id': 'A00610', 'customer_id': 'C00321', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00436', 'transaction_amount': 8086.21, 'exchange_rate': 1.4545}
[2025-02-12T16:08:52.048+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000501', 'transaction_date': 1734106132047, 'account_id': 'A00564', 'customer_id': 'C00075', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00983', 'transaction_amount': 5470.28, 'exchange_rate': 0.8696}
[2025-02-12T16:08:52.051+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000502', 'transaction_date': 1724083732050, 'account_id': 'A00288', 'customer_id': 'C00320', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00286', 'transaction_amount': 4403.83, 'exchange_rate': 1.1687}
[2025-02-12T16:08:52.054+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000503', 'transaction_date': 1733069332053, 'account_id': 'A00697', 'customer_id': 'C00436', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00637', 'transaction_amount': 1057.75, 'exchange_rate': 1.4651}
[2025-02-12T16:08:52.058+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000504', 'transaction_date': 1732032532057, 'account_id': 'A00282', 'customer_id': 'C00900', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00011', 'transaction_amount': 6900.82, 'exchange_rate': 1.3852}
[2025-02-12T16:08:52.061+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000505', 'transaction_date': 1724170132060, 'account_id': 'A00906', 'customer_id': 'C00912', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00298', 'transaction_amount': 4949.41, 'exchange_rate': 0.5068}
[2025-02-12T16:08:52.065+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000506', 'transaction_date': 1737302932064, 'account_id': 'A00195', 'customer_id': 'C00453', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00238', 'transaction_amount': 9501.9, 'exchange_rate': 0.6915}
[2025-02-12T16:08:52.068+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000507', 'transaction_date': 1724170132067, 'account_id': 'A00551', 'customer_id': 'C00066', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00563', 'transaction_amount': 8247.09, 'exchange_rate': 0.7278}
[2025-02-12T16:08:52.071+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000508', 'transaction_date': 1709654932070, 'account_id': 'A00340', 'customer_id': 'C00466', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00227', 'transaction_amount': 3265.62, 'exchange_rate': 1.0231}
[2025-02-12T16:08:52.073+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000509', 'transaction_date': 1724688532073, 'account_id': 'A00522', 'customer_id': 'C00682', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00047', 'transaction_amount': 5880.13, 'exchange_rate': 1.0777}
[2025-02-12T16:08:52.077+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000510', 'transaction_date': 1714320532076, 'account_id': 'A00700', 'customer_id': 'C00846', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00283', 'transaction_amount': 1648.73, 'exchange_rate': 1.0042}
[2025-02-12T16:08:52.084+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000511', 'transaction_date': 1716739732082, 'account_id': 'A00465', 'customer_id': 'C00068', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00905', 'transaction_amount': 9763.84, 'exchange_rate': 0.7263}
[2025-02-12T16:08:52.087+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000512', 'transaction_date': 1736266132086, 'account_id': 'A00450', 'customer_id': 'C00925', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00718', 'transaction_amount': 7733.42, 'exchange_rate': 1.4735}
[2025-02-12T16:08:52.091+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000513', 'transaction_date': 1725811732089, 'account_id': 'A00942', 'customer_id': 'C00208', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00617', 'transaction_amount': 5478.55, 'exchange_rate': 0.7532}
[2025-02-12T16:08:52.095+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000514', 'transaction_date': 1731082132094, 'account_id': 'A00282', 'customer_id': 'C00872', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00308', 'transaction_amount': 5840.82, 'exchange_rate': 1.4571}
[2025-02-12T16:08:52.100+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000515', 'transaction_date': 1713370132098, 'account_id': 'A00480', 'customer_id': 'C00403', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00572', 'transaction_amount': 9808.56, 'exchange_rate': 1.1262}
[2025-02-12T16:08:52.104+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000516', 'transaction_date': 1716998932103, 'account_id': 'A00759', 'customer_id': 'C00976', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00426', 'transaction_amount': 7415.22, 'exchange_rate': 1.3906}
[2025-02-12T16:08:52.107+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000517', 'transaction_date': 1724429332106, 'account_id': 'A00375', 'customer_id': 'C00183', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00392', 'transaction_amount': 6801.77, 'exchange_rate': 1.3439}
[2025-02-12T16:08:52.120+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000518', 'transaction_date': 1720541332119, 'account_id': 'A00914', 'customer_id': 'C00253', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00211', 'transaction_amount': 4581.01, 'exchange_rate': 1.4173}
[2025-02-12T16:08:52.126+0000] {conn.py:380} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:52.127+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000519', 'transaction_date': 1714320532125, 'account_id': 'A00968', 'customer_id': 'C00442', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00372', 'transaction_amount': 2124.88, 'exchange_rate': 1.4154}
[2025-02-12T16:08:52.127+0000] {conn.py:418} ERROR - Connect attempt to <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]> returned error 111. Disconnecting.
[2025-02-12T16:08:52.130+0000] {conn.py:919} INFO - <BrokerConnection node_id=0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Closing connection. KafkaConnectionError: 111 ECONNREFUSED
[2025-02-12T16:08:52.130+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000520', 'transaction_date': 1732896532129, 'account_id': 'A00578', 'customer_id': 'C00200', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00964', 'transaction_amount': 8640.77, 'exchange_rate': 1.245}
[2025-02-12T16:08:52.131+0000] {client_async.py:331} WARNING - Node 0 connection failed -- refreshing metadata
[2025-02-12T16:08:52.139+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000521', 'transaction_date': 1717258132134, 'account_id': 'A00190', 'customer_id': 'C00697', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00389', 'transaction_amount': 6358.02, 'exchange_rate': 0.8594}
[2025-02-12T16:08:52.142+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000522', 'transaction_date': 1729094932142, 'account_id': 'A00236', 'customer_id': 'C00227', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00877', 'transaction_amount': 9883.05, 'exchange_rate': 1.305}
[2025-02-12T16:08:52.148+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000523', 'transaction_date': 1719158932146, 'account_id': 'A00065', 'customer_id': 'C00491', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00685', 'transaction_amount': 2608.93, 'exchange_rate': 0.9019}
[2025-02-12T16:08:52.155+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000524', 'transaction_date': 1735574932154, 'account_id': 'A00086', 'customer_id': 'C00489', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00300', 'transaction_amount': 4636.94, 'exchange_rate': 0.7798}
[2025-02-12T16:08:52.158+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000525', 'transaction_date': 1712765332157, 'account_id': 'A00090', 'customer_id': 'C00413', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00506', 'transaction_amount': 1654.15, 'exchange_rate': 0.8396}
[2025-02-12T16:08:52.163+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000526', 'transaction_date': 1727798932160, 'account_id': 'A00551', 'customer_id': 'C00905', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00490', 'transaction_amount': 3206.68, 'exchange_rate': 1.3135}
[2025-02-12T16:08:52.167+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000527', 'transaction_date': 1723824532165, 'account_id': 'A00932', 'customer_id': 'C00992', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00143', 'transaction_amount': 7449.29, 'exchange_rate': 1.4678}
[2025-02-12T16:08:52.172+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000528', 'transaction_date': 1711469332171, 'account_id': 'A00575', 'customer_id': 'C00280', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00854', 'transaction_amount': 2992.66, 'exchange_rate': 1.0305}
