[2025-02-12T16:08:31.616+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-20T17:00:00+00:00 [queued]>
[2025-02-12T16:08:31.635+0000] {taskinstance.py:1157} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-20T17:00:00+00:00 [queued]>
[2025-02-12T16:08:31.635+0000] {taskinstance.py:1359} INFO - Starting attempt 1 of 4
[2025-02-12T16:08:31.667+0000] {taskinstance.py:1380} INFO - Executing <Task(KafkaProduceOperator): generate_txn_fact_data> on 2025-01-20 17:00:00+00:00
[2025-02-12T16:08:31.687+0000] {standard_task_runner.py:57} INFO - Started process 5690 to run task
[2025-02-12T16:08:31.697+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'transaction_facts_generator', 'generate_txn_fact_data', 'scheduled__2025-01-20T17:00:00+00:00', '--job-id', '92', '--raw', '--subdir', 'DAGS_FOLDER/transaction_facts_generator_dag.py', '--cfg-path', '/tmp/tmp96air5lr']
[2025-02-12T16:08:31.708+0000] {standard_task_runner.py:85} INFO - Job 92: Subtask generate_txn_fact_data
[2025-02-12T16:08:31.837+0000] {task_command.py:415} INFO - Running <TaskInstance: transaction_facts_generator.generate_txn_fact_data scheduled__2025-01-20T17:00:00+00:00 [running]> on host 5879df32f101
[2025-02-12T16:08:32.016+0000] {taskinstance.py:1660} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='hoyseiha@gmail.com' AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='transaction_facts_generator' AIRFLOW_CTX_TASK_ID='generate_txn_fact_data' AIRFLOW_CTX_EXECUTION_DATE='2025-01-20T17:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-01-20T17:00:00+00:00'
[2025-02-12T16:08:32.031+0000] {conn.py:380} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: connecting to kafka_broker:9092 [('172.20.0.4', 9092) IPv4]
[2025-02-12T16:08:32.033+0000] {conn.py:1205} INFO - Probing node bootstrap-0 broker version
[2025-02-12T16:08:32.034+0000] {conn.py:410} INFO - <BrokerConnection node_id=bootstrap-0 host=kafka_broker:9092 <connecting> [IPv4 ('172.20.0.4', 9092)]>: Connection complete.
[2025-02-12T16:08:32.141+0000] {conn.py:1267} INFO - Broker version identified as 2.5.0
[2025-02-12T16:08:32.142+0000] {conn.py:1268} INFO - Set configuration api_version=(2, 5, 0) to skip auto check_version requests on startup
[2025-02-12T16:08:32.152+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000001', 'transaction_date': 1726243712149, 'account_id': 'A00471', 'customer_id': 'C00837', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00718', 'transaction_amount': 9605.26, 'exchange_rate': 0.6628}
[2025-02-12T16:08:52.802+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000576', 'transaction_date': 1737043732801, 'account_id': 'A00773', 'customer_id': 'C00707', 'transaction_type': 'Transfer', 'currency': 'EUR', 'branch_id': 'B00835', 'transaction_amount': 4350.53, 'exchange_rate': 0.5628}
[2025-02-12T16:08:52.805+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000577', 'transaction_date': 1724342932804, 'account_id': 'A00292', 'customer_id': 'C00469', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00529', 'transaction_amount': 3292.38, 'exchange_rate': 0.5186}
[2025-02-12T16:08:52.808+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000578', 'transaction_date': 1725293332807, 'account_id': 'A00566', 'customer_id': 'C00588', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00211', 'transaction_amount': 3692.57, 'exchange_rate': 0.5092}
[2025-02-12T16:08:52.811+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000579', 'transaction_date': 1715184532810, 'account_id': 'A00589', 'customer_id': 'C00162', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00129', 'transaction_amount': 5414.72, 'exchange_rate': 0.5899}
[2025-02-12T16:08:52.814+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000580', 'transaction_date': 1736870932813, 'account_id': 'A00698', 'customer_id': 'C00757', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00247', 'transaction_amount': 3995.61, 'exchange_rate': 0.9869}
[2025-02-12T16:08:52.817+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000581', 'transaction_date': 1729958932816, 'account_id': 'A00789', 'customer_id': 'C00812', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00570', 'transaction_amount': 8907.35, 'exchange_rate': 0.7185}
[2025-02-12T16:08:52.820+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000582', 'transaction_date': 1736352532819, 'account_id': 'A00261', 'customer_id': 'C00955', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00232', 'transaction_amount': 5684.96, 'exchange_rate': 0.7791}
[2025-02-12T16:08:52.823+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000583', 'transaction_date': 1713542932822, 'account_id': 'A00067', 'customer_id': 'C00131', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00461', 'transaction_amount': 8015.56, 'exchange_rate': 0.5029}
[2025-02-12T16:08:52.827+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000584', 'transaction_date': 1729613332826, 'account_id': 'A00405', 'customer_id': 'C00607', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00572', 'transaction_amount': 1644.05, 'exchange_rate': 0.625}
[2025-02-12T16:08:52.830+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000585', 'transaction_date': 1717344532829, 'account_id': 'A00212', 'customer_id': 'C00746', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00923', 'transaction_amount': 2823.15, 'exchange_rate': 1.4915}
[2025-02-12T16:08:52.833+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000586', 'transaction_date': 1737734932833, 'account_id': 'A00431', 'customer_id': 'C00510', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00560', 'transaction_amount': 2089.33, 'exchange_rate': 0.5417}
[2025-02-12T16:08:52.836+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000587', 'transaction_date': 1726762132835, 'account_id': 'A00126', 'customer_id': 'C00558', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00506', 'transaction_amount': 5966.99, 'exchange_rate': 0.8307}
[2025-02-12T16:08:52.839+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000588', 'transaction_date': 1713456532838, 'account_id': 'A00927', 'customer_id': 'C00748', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00113', 'transaction_amount': 5307.55, 'exchange_rate': 1.1907}
[2025-02-12T16:08:52.844+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000589', 'transaction_date': 1723046932843, 'account_id': 'A00202', 'customer_id': 'C00539', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00893', 'transaction_amount': 7415.93, 'exchange_rate': 1.1363}
[2025-02-12T16:08:52.847+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000590', 'transaction_date': 1709914132846, 'account_id': 'A00511', 'customer_id': 'C00709', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00474', 'transaction_amount': 9304.1, 'exchange_rate': 1.0308}
[2025-02-12T16:08:52.851+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000591', 'transaction_date': 1712419732850, 'account_id': 'A00109', 'customer_id': 'C00545', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00407', 'transaction_amount': 3614.0, 'exchange_rate': 1.2105}
[2025-02-12T16:08:52.854+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000592', 'transaction_date': 1725811732853, 'account_id': 'A00925', 'customer_id': 'C00851', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00938', 'transaction_amount': 9966.92, 'exchange_rate': 1.4691}
[2025-02-12T16:08:52.857+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000593', 'transaction_date': 1737562132856, 'account_id': 'A00966', 'customer_id': 'C00285', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00317', 'transaction_amount': 1036.98, 'exchange_rate': 0.7401}
[2025-02-12T16:08:52.860+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000594', 'transaction_date': 1722701332859, 'account_id': 'A00650', 'customer_id': 'C00675', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00553', 'transaction_amount': 9708.71, 'exchange_rate': 0.6378}
[2025-02-12T16:08:52.863+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000595', 'transaction_date': 1733846932863, 'account_id': 'A00304', 'customer_id': 'C00511', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00231', 'transaction_amount': 2398.36, 'exchange_rate': 0.6044}
[2025-02-12T16:08:52.866+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000596', 'transaction_date': 1709482132866, 'account_id': 'A00901', 'customer_id': 'C00885', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00321', 'transaction_amount': 5855.9, 'exchange_rate': 1.1924}
[2025-02-12T16:08:52.870+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000597', 'transaction_date': 1722355732869, 'account_id': 'A00902', 'customer_id': 'C00603', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00382', 'transaction_amount': 3398.01, 'exchange_rate': 1.0118}
[2025-02-12T16:08:52.872+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000598', 'transaction_date': 1729267732872, 'account_id': 'A00325', 'customer_id': 'C00759', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00772', 'transaction_amount': 3831.19, 'exchange_rate': 1.1814}
[2025-02-12T16:08:52.875+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000599', 'transaction_date': 1727021332875, 'account_id': 'A00828', 'customer_id': 'C00907', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00036', 'transaction_amount': 6127.27, 'exchange_rate': 1.1233}
[2025-02-12T16:08:52.878+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000600', 'transaction_date': 1723478932878, 'account_id': 'A00232', 'customer_id': 'C00386', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00945', 'transaction_amount': 478.72, 'exchange_rate': 1.3751}
[2025-02-12T16:08:52.881+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000601', 'transaction_date': 1726762132881, 'account_id': 'A00197', 'customer_id': 'C00890', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00182', 'transaction_amount': 6563.38, 'exchange_rate': 0.7021}
[2025-02-12T16:08:52.885+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000602', 'transaction_date': 1733069332884, 'account_id': 'A00562', 'customer_id': 'C00499', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00024', 'transaction_amount': 4653.61, 'exchange_rate': 0.6487}
[2025-02-12T16:08:52.888+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000603', 'transaction_date': 1722355732887, 'account_id': 'A00508', 'customer_id': 'C00037', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00274', 'transaction_amount': 779.88, 'exchange_rate': 0.7319}
[2025-02-12T16:08:52.892+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000604', 'transaction_date': 1710778132891, 'account_id': 'A00009', 'customer_id': 'C00140', 'transaction_type': 'Debit', 'currency': 'GBP', 'branch_id': 'B00361', 'transaction_amount': 8647.74, 'exchange_rate': 1.2848}
[2025-02-12T16:08:52.898+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000605', 'transaction_date': 1723306132896, 'account_id': 'A00317', 'customer_id': 'C00863', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00734', 'transaction_amount': 6713.14, 'exchange_rate': 1.0876}
[2025-02-12T16:08:52.901+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000606', 'transaction_date': 1713629332900, 'account_id': 'A00020', 'customer_id': 'C00444', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00967', 'transaction_amount': 3094.68, 'exchange_rate': 1.4014}
[2025-02-12T16:08:52.906+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000607', 'transaction_date': 1735574932903, 'account_id': 'A00675', 'customer_id': 'C00965', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00941', 'transaction_amount': 4663.24, 'exchange_rate': 1.3397}
[2025-02-12T16:08:52.915+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000608', 'transaction_date': 1708704532909, 'account_id': 'A00139', 'customer_id': 'C00361', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00253', 'transaction_amount': 3878.15, 'exchange_rate': 1.0382}
[2025-02-12T16:08:52.932+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000609', 'transaction_date': 1720627732917, 'account_id': 'A00142', 'customer_id': 'C00383', 'transaction_type': 'Credit', 'currency': 'GBP', 'branch_id': 'B00592', 'transaction_amount': 4696.64, 'exchange_rate': 1.0118}
[2025-02-12T16:08:52.935+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000610', 'transaction_date': 1715098132934, 'account_id': 'A00782', 'customer_id': 'C00356', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00105', 'transaction_amount': 9361.2, 'exchange_rate': 0.7392}
[2025-02-12T16:08:52.938+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000611', 'transaction_date': 1737994132937, 'account_id': 'A00227', 'customer_id': 'C00907', 'transaction_type': 'Deposit', 'currency': 'USD', 'branch_id': 'B00447', 'transaction_amount': 7927.39, 'exchange_rate': 0.6176}
[2025-02-12T16:08:52.941+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000612', 'transaction_date': 1725984532940, 'account_id': 'A00096', 'customer_id': 'C00154', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00303', 'transaction_amount': 3355.54, 'exchange_rate': 1.1146}
[2025-02-12T16:08:52.944+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000613', 'transaction_date': 1724083732943, 'account_id': 'A00884', 'customer_id': 'C00133', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00113', 'transaction_amount': 3481.34, 'exchange_rate': 1.3452}
[2025-02-12T16:08:52.962+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000614', 'transaction_date': 1714234132949, 'account_id': 'A00512', 'customer_id': 'C00368', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00610', 'transaction_amount': 880.59, 'exchange_rate': 0.7768}
[2025-02-12T16:08:52.965+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000615', 'transaction_date': 1715875732965, 'account_id': 'A00219', 'customer_id': 'C00425', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00441', 'transaction_amount': 4416.35, 'exchange_rate': 0.8689}
[2025-02-12T16:08:52.968+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000616', 'transaction_date': 1720195732967, 'account_id': 'A00427', 'customer_id': 'C00073', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00259', 'transaction_amount': 3814.31, 'exchange_rate': 1.4516}
[2025-02-12T16:08:52.996+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000617', 'transaction_date': 1720973332971, 'account_id': 'A00252', 'customer_id': 'C00124', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00033', 'transaction_amount': 3192.89, 'exchange_rate': 1.1127}
[2025-02-12T16:08:53.000+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000618', 'transaction_date': 1712074132999, 'account_id': 'A00975', 'customer_id': 'C00393', 'transaction_type': 'Credit', 'currency': 'USD', 'branch_id': 'B00002', 'transaction_amount': 5523.91, 'exchange_rate': 1.2005}
[2025-02-12T16:08:53.003+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000619', 'transaction_date': 1737130133002, 'account_id': 'A00535', 'customer_id': 'C00245', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00137', 'transaction_amount': 2723.15, 'exchange_rate': 1.1421}
[2025-02-12T16:08:53.006+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000620', 'transaction_date': 1733933333005, 'account_id': 'A00423', 'customer_id': 'C00737', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00895', 'transaction_amount': 9352.44, 'exchange_rate': 0.9522}
[2025-02-12T16:08:53.009+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000621', 'transaction_date': 1712246933008, 'account_id': 'A00394', 'customer_id': 'C00174', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00398', 'transaction_amount': 5908.08, 'exchange_rate': 0.9127}
[2025-02-12T16:08:53.012+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000622', 'transaction_date': 1715875733011, 'account_id': 'A00536', 'customer_id': 'C00620', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00778', 'transaction_amount': 5059.16, 'exchange_rate': 1.3102}
[2025-02-12T16:08:53.015+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000623', 'transaction_date': 1723565333014, 'account_id': 'A00839', 'customer_id': 'C00215', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00727', 'transaction_amount': 22.69, 'exchange_rate': 0.638}
[2025-02-12T16:08:53.019+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000624', 'transaction_date': 1715616533018, 'account_id': 'A00284', 'customer_id': 'C00891', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00339', 'transaction_amount': 1161.43, 'exchange_rate': 1.1758}
[2025-02-12T16:08:53.055+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000625', 'transaction_date': 1716998933053, 'account_id': 'A00814', 'customer_id': 'C00673', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00388', 'transaction_amount': 6684.68, 'exchange_rate': 0.7566}
[2025-02-12T16:08:53.058+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000626', 'transaction_date': 1725379733057, 'account_id': 'A00806', 'customer_id': 'C00856', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00086', 'transaction_amount': 2256.16, 'exchange_rate': 1.1602}
[2025-02-12T16:08:53.061+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000627', 'transaction_date': 1721232533060, 'account_id': 'A00911', 'customer_id': 'C00184', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00963', 'transaction_amount': 2710.87, 'exchange_rate': 0.6819}
[2025-02-12T16:08:53.068+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000628', 'transaction_date': 1710173333065, 'account_id': 'A00553', 'customer_id': 'C00507', 'transaction_type': 'Debit', 'currency': 'EUR', 'branch_id': 'B00608', 'transaction_amount': 3130.28, 'exchange_rate': 0.7414}
[2025-02-12T16:08:53.077+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000629', 'transaction_date': 1731082133076, 'account_id': 'A00686', 'customer_id': 'C00700', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00653', 'transaction_amount': 9338.05, 'exchange_rate': 1.0221}
[2025-02-12T16:08:53.086+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000630', 'transaction_date': 1732982933080, 'account_id': 'A00899', 'customer_id': 'C00901', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00518', 'transaction_amount': 2992.79, 'exchange_rate': 0.8131}
[2025-02-12T16:08:53.090+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000631', 'transaction_date': 1710691733089, 'account_id': 'A00067', 'customer_id': 'C00524', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00285', 'transaction_amount': 5429.96, 'exchange_rate': 1.2085}
[2025-02-12T16:08:53.114+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000632', 'transaction_date': 1732982933113, 'account_id': 'A00148', 'customer_id': 'C00629', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00542', 'transaction_amount': 1399.28, 'exchange_rate': 1.2616}
[2025-02-12T16:08:53.117+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000633', 'transaction_date': 1728662933116, 'account_id': 'A00755', 'customer_id': 'C00829', 'transaction_type': 'Deposit', 'currency': 'GBP', 'branch_id': 'B00149', 'transaction_amount': 8821.25, 'exchange_rate': 0.606}
[2025-02-12T16:08:53.119+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000634', 'transaction_date': 1719504533119, 'account_id': 'A00732', 'customer_id': 'C00349', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00252', 'transaction_amount': 4816.65, 'exchange_rate': 0.5004}
[2025-02-12T16:08:53.123+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000635', 'transaction_date': 1729526933122, 'account_id': 'A00404', 'customer_id': 'C00184', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00823', 'transaction_amount': 9688.38, 'exchange_rate': 1.4721}
[2025-02-12T16:08:53.126+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000636', 'transaction_date': 1712074133125, 'account_id': 'A00437', 'customer_id': 'C00025', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00382', 'transaction_amount': 6146.42, 'exchange_rate': 0.6503}
[2025-02-12T16:08:53.129+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000637', 'transaction_date': 1725034133128, 'account_id': 'A00801', 'customer_id': 'C00164', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00425', 'transaction_amount': 138.87, 'exchange_rate': 0.792}
[2025-02-12T16:08:53.132+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000638', 'transaction_date': 1724688533131, 'account_id': 'A00179', 'customer_id': 'C00461', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00213', 'transaction_amount': 7454.83, 'exchange_rate': 0.6069}
[2025-02-12T16:08:53.147+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000639', 'transaction_date': 1724774933138, 'account_id': 'A00829', 'customer_id': 'C00407', 'transaction_type': 'Transfer', 'currency': 'USD', 'branch_id': 'B00037', 'transaction_amount': 6220.06, 'exchange_rate': 0.8863}
[2025-02-12T16:08:53.153+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000640', 'transaction_date': 1727107733150, 'account_id': 'A00789', 'customer_id': 'C00620', 'transaction_type': 'Withdrawal', 'currency': 'EUR', 'branch_id': 'B00622', 'transaction_amount': 7069.74, 'exchange_rate': 0.785}
[2025-02-12T16:08:53.157+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000641', 'transaction_date': 1715530133155, 'account_id': 'A00786', 'customer_id': 'C00074', 'transaction_type': 'Withdrawal', 'currency': 'USD', 'branch_id': 'B00333', 'transaction_amount': 7283.03, 'exchange_rate': 0.7247}
[2025-02-12T16:08:53.161+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000642', 'transaction_date': 1716566933159, 'account_id': 'A00959', 'customer_id': 'C00995', 'transaction_type': 'Credit', 'currency': 'EUR', 'branch_id': 'B00652', 'transaction_amount': 120.58, 'exchange_rate': 0.8379}
[2025-02-12T16:08:53.164+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000643', 'transaction_date': 1724342933163, 'account_id': 'A00172', 'customer_id': 'C00451', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00011', 'transaction_amount': 438.66, 'exchange_rate': 1.0131}
[2025-02-12T16:08:53.168+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000644', 'transaction_date': 1737994133167, 'account_id': 'A00946', 'customer_id': 'C00489', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00337', 'transaction_amount': 5119.6, 'exchange_rate': 1.3058}
[2025-02-12T16:08:53.172+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000645', 'transaction_date': 1718554133170, 'account_id': 'A00968', 'customer_id': 'C00481', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00137', 'transaction_amount': 4504.76, 'exchange_rate': 0.7753}
[2025-02-12T16:08:53.176+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000646', 'transaction_date': 1728490133175, 'account_id': 'A00832', 'customer_id': 'C00915', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00383', 'transaction_amount': 6514.14, 'exchange_rate': 1.217}
[2025-02-12T16:08:53.179+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000647', 'transaction_date': 1709050133179, 'account_id': 'A00184', 'customer_id': 'C00466', 'transaction_type': 'Debit', 'currency': 'USD', 'branch_id': 'B00715', 'transaction_amount': 3075.82, 'exchange_rate': 1.0619}
[2025-02-12T16:08:53.182+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000648', 'transaction_date': 1715962133182, 'account_id': 'A00867', 'customer_id': 'C00324', 'transaction_type': 'Deposit', 'currency': 'EUR', 'branch_id': 'B00041', 'transaction_amount': 7822.72, 'exchange_rate': 1.3219}
[2025-02-12T16:08:53.185+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000649', 'transaction_date': 1727626133185, 'account_id': 'A00194', 'customer_id': 'C00889', 'transaction_type': 'Transfer', 'currency': 'GBP', 'branch_id': 'B00924', 'transaction_amount': 2468.37, 'exchange_rate': 0.7839}
[2025-02-12T16:08:53.188+0000] {kafka_operator.py:61} INFO - Sent transaction: {'transaction_id': 'T000650', 'transaction_date': 1737216533188, 'account_id': 'A00571', 'customer_id': 'C00199', 'transaction_type': 'Withdrawal', 'currency': 'GBP', 'branch_id': 'B00016', 'transaction_amount': 4861.08, 'exchange_rate': 1.2565}
